Tweets,ID,len,Date,Source,Likes,RTs,Location
@stccare_ksa شركتكم لم تنفذ قرار هيئة الاتصالات لماذا  وصدرت مخالفة ضدكم لماذا تتحايلون على العملاء وتستخرجون ارقام… https://t.co/nBCrl443Dq,1.22916E+18,140,2020-02-16 21:27:15,Twitter for Android,0,0,
@stccare_ksa ردوا,1.22916E+18,17,2020-02-16 21:26:48,Twitter for iPhone,0,0,
@stccare_ksa وش سالفة البيانات اللي تخلص بسرعه ماتتوبون انتم زود على الانترنت مقزز ومروح تنهب الباقة ٥٠ جيجا ماكلمت… https://t.co/Am1S4b5gT0,1.22915E+18,140,2020-02-16 21:19:36,Twitter for iPhone,0,0,
@CITC_withU @ahmd000551 @ZainKSA @IsmaelMsmli053 @Abdullah336Mosa @stccare_ksa @CITC_SA أكثر شكاوى المواطنين من شرك… https://t.co/UQxiZEUjkH,1.22915E+18,140,2020-02-16 21:16:27,Twitter for Android,0,0,
@stccare_ksa @eissa_alahmed شكلها لاخطة ولا بطيخ. هرمنا من دون فايبر من سنوات,1.22915E+18,77,2020-02-16 21:15:38,Twitter for iPhone,0,0,
@stccare_ksa في حال اردت طلب جوال عن طريق التطبيق هل في الامكان يستلمه اخوي بسبب عدم تواجدي لحظة وصول المندوب؟,1.22915E+18,110,2020-02-16 21:14:57,Twitter for iPhone,0,0,
@stccare_ksa اريد تفعيل خدمه موجود على رقمي كيف افعلها,1.22915E+18,54,2020-02-16 21:11:10,Twitter for iPhone,0,0,
"@stccare_ksa السلام عليكم ورحمة الله وبركاته
انا عندي رقم stc واحد فقط وعندما دخلت عبر هئية الاتصالات طلع مسجل علا هويتي ٨ارقام كيف",1.22915E+18,131,2020-02-16 21:08:01,Twitter Web App,0,0,
@stccare_ksa الى متى ؟ الى متى؟ الى متى؟ الى متى؟ تماطلون ليش المماطله هذي . انتم م تخافون الله؟ انتم م تحسون ؟ احن… https://t.co/RHP75vvNlV,1.22915E+18,140,2020-02-16 21:04:17,Twitter for iPhone,0,0,
@stccare_ksa @TQVsSdTtptWIAaG ليش النت من امس  ضعيف جداً وبطيء وحاجة تفقع المرارة,1.22915E+18,81,2020-02-16 21:03:23,Twitter for iPhone,0,0,
"@stccare_ksa  السلام عليكم

انا كان عندي رقم قديم عندكم  وابغى اعرف هل يوجد عندي مديونيه لديكم او لا ؟ ما هي الطريق… https://t.co/bIf9bsusHi",1.22915E+18,140,2020-02-16 21:01:59,Twitter for Android,0,0,
@stccare_ksa معقولة ماعندكم فكرة وش الفرق بين الباقات ؟,1.22915E+18,55,2020-02-16 21:00:38,Twitter for Android,0,0,
"@stccare_ksa 
الا بسألكم سؤال 
ليه النت اذا قرب يخلص يصير سررريع والخدمه زي الفُل واذا سددنا ونبي نستخدمه يصير مافي… https://t.co/heLwFzbuWN",1.22915E+18,140,2020-02-16 20:58:01,Twitter for iPhone,0,0,
"@stc_ksa @stccare_ksa 
أوصخ من كذا ما شفت!!!! 

اشتركت معاكم في فايبر ١٠٠ يوم ٧ يناير و ما كملت شهر إلا رسالة تجيني… https://t.co/9x8JoNhXy0",1.22915E+18,140,2020-02-16 20:56:42,Twitter for iPhone,0,0,
@IsmaelMsmli053 @stccare_ksa @CITC_SA اعانك الله اخوي اسماعيل لكن صدقني يفصلون الخدمة افضل من انك تشوف السرعه كذا و… https://t.co/lyAuONzECz,1.22915E+18,140,2020-02-16 20:51:48,Twitter for Android,0,0,
"RT @meddo503: @CITC_SA
@stccare_ksa
@stc_ksa
السلام عليكم 
ليش ما تلتزمون بالنظام يا شركة الاتصالات وتنفذون القرار الصادر ضدكم في الشكوى رق…",1.22915E+18,140,2020-02-16 20:51:46,Twitter for iPhone,0,5,
@stccare_ksa @stc  أحبكم 💕,1.22915E+18,26,2020-02-16 20:49:21,Twitter for iPhone,0,0,
"RT @meddo503: @CITC_SA
@stccare_ksa
@stc_ksa
السلام عليكم 
ليش ما تلتزمون بالنظام يا شركة الاتصالات وتنفذون القرار الصادر ضدكم في الشكوى رق…",1.22915E+18,140,2020-02-16 20:49:08,Twitter for iPhone,0,5,
@ahmd000551 @ZainKSA @IsmaelMsmli053 @Abdullah336Mosa @stccare_ksa @CITC_SA وعليكم السلام أ. أحمد، نفيدك باستلام ال… https://t.co/NWqJFbOJ2D,1.22915E+18,140,2020-02-16 20:47:36,Hootsuite Inc.,0,0,
@stccare_ksa ردوووا,1.22915E+18,19,2020-02-16 20:46:21,Twitter for iPhone,0,0,
RT @Mohamed67012050: @CITC_withU @abha6200 @CITC_SA @stccare_ksa @ZainKSA @Mobily نستنتج من الاجابه هاذي انهم ضده,1.22915E+18,113,2020-02-16 20:46:19,Twitter for iPhone,0,1,
"RT @CITC_withU: @majidhazmi @abha6200 @CITC_SA @stccare_ksa @ZainKSA @Mobily 
أهلًا بك أ. ماجد، نرجو منك التواصل مع مقدم الخدمة والرجوع 
لش…",1.22914E+18,140,2020-02-16 20:46:03,Twitter for iPhone,0,1,
RT @majidhazmi: @CITC_withU @abha6200 @CITC_SA @stccare_ksa @ZainKSA @Mobily المفروض يجب عليكم اجبار الشركات لإعلان ان هذه الباقة استخدام ع…,1.22914E+18,140,2020-02-16 20:45:41,Twitter for iPhone,0,1,
"@stccare_ksa هل صحيح هالخبر ؟ 

*✨عااااااجل✨*
يوم غداً بتنزل لجان تمسح الحارات المتضرره من النت 
وخلال اسبوع بايصرف… https://t.co/nAVjZqcQz9",1.22914E+18,140,2020-02-16 20:45:36,Twitter for iPhone,0,0,
@stccare_ksa @foady20200 ياخي انا عندي مشكلهه ابي حد يفيديني شذاا الشبكه,1.22914E+18,72,2020-02-16 20:45:04,Twitter for iPhone,0,0,
"@stccare_ksa
اتواصل خاص اشغلني ربط وشغله
وعن طريق البرنامج الجديد
يقول وصلت الحد
طيب من يحل المشكله",1.22914E+18,99,2020-02-16 20:44:20,Twitter for Android,0,0,
@stccare_ksa مشكلة,1.22914E+18,18,2020-02-16 20:43:25,Twitter for Android,0,0,
@CITC_withU @IsmaelMsmli053 @Abdullah336Mosa @stccare_ksa @CITC_SA السلام عليكم رفعت شكوى من فتره وللان ما عطيتوني… https://t.co/W63NqXRXsj,1.22914E+18,139,2020-02-16 20:42:08,Twitter for iPhone,0,0,
RT @mohmmad58611717: @stccare_ksa @saifalrahib حي الرمال الرياض مأهول بالاسكان و لايوجد به تأسيس فايبر الياف بصرية ولاتغطية انترنت حتى لذلك…,1.22914E+18,140,2020-02-16 20:41:57,Twitter for iPhone,0,2,
ايام التعاسه اللي كنت اعيشها معكم الله لا يعيدها @stccare_ksa https://t.co/NDMQwyE6Nu,1.22914E+18,85,2020-02-16 20:39:21,Twitter for iPhone,0,0,
"@stccare_ksa

افضل باقة نت لمدة أسبوع ؟",1.22914E+18,39,2020-02-16 20:39:06,Twitter for Android,0,0,
"@stccare_ksa 
السلام عليكم..
 انا عندي شريحه مكالمات ابيها تكون نت ومكالمات بشريحه وحده واحطها بنفس الجوال شلون؟ وهل يستغرق وقت؟",1.22914E+18,128,2020-02-16 20:32:34,Twitter for iPhone,0,0,
@stccare_ksa لايوجد توصيل لايمكن الضغط عليها !!!,1.22914E+18,48,2020-02-16 20:31:35,Twitter Web App,0,0,
@stccare_ksa ردوا ع الخاص,1.22914E+18,25,2020-02-16 20:26:12,Twitter for iPhone,0,0,
@stccare_ksa السلام عليكم ورحمة الله  ... خدمة النت سيئه جدا في المحاله حي المشارف علما الحي من أفضل الاحياء في منط… https://t.co/xBneusJPvu,1.22914E+18,140,2020-02-16 20:25:31,Twitter for iPhone,0,0,
@CITC_withU @IsmaelMsmli053 @stccare_ksa @CITC_SA تم اغلاق الشكوى فما الفائدة من شكوى لا تغير ولا شركة تهتم,1.22914E+18,107,2020-02-16 20:24:55,Twitter for Android,0,0,
@CITC_withU @IsmaelMsmli053 @stccare_ksa @CITC_SA رفعت يا عزيزي لكم ولكن الشكوى اغلقت وهذا نتيجة شكواي لكم,1.22914E+18,106,2020-02-16 20:24:08,Twitter for Android,0,0,
@stccare_ksa يبوي شف الخاص,1.22914E+18,26,2020-02-16 20:23:51,Twitter for iPhone,0,0,
"@IsmaelMsmli053 @Abdullah336Mosa @stccare_ksa @CITC_SA 
أهلًا بك، نتشرف بخدمتك من خلال رفع شكوى ""تدني مستوى الخدمة… https://t.co/8UY57UkrKN",1.22914E+18,139,2020-02-16 20:22:34,Hootsuite Inc.,0,0,
@CITC_withU @stccare_ksa @CITC_SA اشكرك هل يعد هذا خدمة تستحق ان تغلق فيها شكوى هذا سؤال موجه لهيئة الإتصالات التي… https://t.co/sPYj5IWEG3,1.22914E+18,139,2020-02-16 20:21:29,Twitter for Android,0,0,
@juhne518 @stccare_ksa @CITC_SA المآساة هنا أيضًا ولكن من لم يملك اي سبيل ماذا يفعل https://t.co/B5bl4sipWl,1.22914E+18,107,2020-02-16 20:19:54,Twitter for Android,0,0,
@Abdullah336Mosa @stccare_ksa @CITC_SA اليوم قطعت عندي ثلاث مرات,1.22914E+18,64,2020-02-16 20:18:31,Twitter for iPhone,0,0,
@CITC_withU @stccare_ksa @CITC_SA الصورة خير دليل وتم التواصل معكم فهذا حالي يا سندي واعتمادي بعد الله فماذا اكثر من هذا يقدم,1.22914E+18,125,2020-02-16 20:17:37,Twitter for Android,0,0,
"@stccare_ksa 
@CITC_SA 
@nazaha_gov_sa 
بالله عليكم جميعاً لوكنت استخدم انترنت من عام الثمانينات لم يكن هكذا
شكواي… https://t.co/2hrJuMMWw9",1.22914E+18,139,2020-02-16 20:16:38,Twitter for Android,0,0,
@stccare_ksa السلام عليكم .. الرسائل النصيه لا تصل لِجهازي !! ممكن حل المشكله ؟,1.22914E+18,79,2020-02-16 20:16:15,Twitter for iPhone,0,0,
@stccare_ksa اذا ماشتركت في 5g النت الي عندي يسير 2g ؟ولا يسير النت زي حق زاجل ؟,1.22914E+18,80,2020-02-16 20:14:56,Twitter for iPhone,0,0,
"@Abdullah336Mosa @stccare_ksa @CITC_SA 
أهلًا بك أ. عبدالله، فضلًا تزويدنا برقم الشكوى المقدمة لدينا.",1.22914E+18,101,2020-02-16 20:12:45,Hootsuite Inc.,1,0,
@Abdullah336Mosa @stccare_ksa @CITC_SA مرا خياس بذات سوا لي اسبوع,1.22914E+18,65,2020-02-16 20:11:28,Twitter for iPhone,0,0,
"@stccare_ksa السلام عليكم 
استفسار 
كيف يمكن تحويل رقم جوّي الى STC ،، حيث لا توجد جوي من ضمن النقل بالتطبيق",1.22914E+18,108,2020-02-16 20:10:51,Twitter for iPhone,0,0,
@stccare_ksa مدري هذي ابراج في حي وسط الرياض ولا  في طريق سفر شوفو لنا في حل في حي الحزم لنا اكثر من ثلاثة شهور https://t.co/tXp8Mnmn5M,1.22914E+18,135,2020-02-16 20:09:49,Twitter for iPhone,0,0,
"@stccare_ksa 
الم يحن الوقت لمراجعة الفواتير الفلكية لباقات الالياف البصرية وتخفيض سعرها 
٢٠٠ ميغا ب ٣٦٧ ريال !!",1.22914E+18,112,2020-02-16 20:09:47,Twitter for Android,0,0,
@AlowaisAz @stccare_ksa فتح التطبيق ما مبين شيء بس كني قاري في الإعلان انه خاص للمشتركين الجدد,1.22914E+18,94,2020-02-16 20:09:07,Twitter for iPhone,0,0,
@stccare_ksa في الدول الفقيرة والتي تفتقد للكثير من التكنولوجيا الحديثة لا نرى لديهم هكذا تدني هذا ضريبة لتقدمي بشك… https://t.co/4ZRwXqJyGJ,1.22914E+18,140,2020-02-16 20:08:18,Twitter for Android,0,0,
@CITC_withU @stc_ksa @stccare_ksa @CITC_SA @msTamimi @aljarboa @halohali @aalswaha رفعنا شكوى  ولا عطيتنا رد مقنع ر… https://t.co/9AzYjoa7JF,1.22913E+18,140,2020-02-16 20:06:04,Twitter for Android,0,0,
@stccare_ksa ردو خاص,1.22919E+18,20,2020-02-16 23:30:38,Twitter for Android,0,0,
@stccare_ksa شكرا تم تفعيل الانترنت تلقائيا لكن تاخر من وقت السداد 5 ساعات تقريبا,1.22955E+18,81,2020-02-17 23:53:13,Twitter for iPhone,0,0,
@AbdullahRaddad @stc_ksa @stccare_ksa @stcpay_ksa @stc على فكرة ردودي من اتصال بيانات موبايلي👍,1.22955E+18,94,2020-02-17 23:52:14,Twitter for Android,0,0,
@AbdullahRaddad @stc_ksa @stccare_ksa @stcpay_ksa @stc مرتين يجي الموظف يوصل عنج المودم ويضغطه بدبوس ويجيك ماشي يقو… https://t.co/D9PGskYsz6,1.22955E+18,140,2020-02-17 23:50:19,Twitter for Android,0,0,
@stccare_ksa عندي شريحه نت وفجأه مافي اتصال بالنت بالرغم موجود الابراج وكل شيء واتصلت ع خدمه العملاء قالو مافيها شي… https://t.co/EWAyAwFJ6S,1.22955E+18,140,2020-02-17 23:47:41,Twitter for iPhone,0,0,
@AloniniYb العالم اتطورت و وصلت ل 5G ، ونحنا نتمنى 3G عالاقل 💔… https://t.co/8wJZfK3h2P,1.22955E+18,87,2020-02-17 23:47:02,Twitter for iPhone,0,0,
@AbdullahRaddad @stc_ksa @stccare_ksa @stcpay_ksa @stc كملت اسبوع شكاوي ولا فيه فايدة حتى نظامهم فاشل علشان يعمل تح… https://t.co/hirweSHoIl,1.22955E+18,140,2020-02-17 23:46:19,Twitter for Android,0,0,
RT @AbdullahRaddad: تغطية الشبكة و الجيل الرابع سيئة في مكة الراشدية مخطط الحساني .. !!!!!! @stc_ksa @stccare_ksa @stcpay_ksa @stc,1.22955E+18,130,2020-02-17 23:42:06,Twitter for Android,0,1,
@stccare_ksa @nnofe81 اَي خطه يالغالي وأي خرابيط اذا الشارع اللي وراي عندهم فايبر من شهرين وانا جنبهم ماشوف اَي تحر… https://t.co/nW0IIwBxmK,1.22955E+18,140,2020-02-17 23:39:31,Twitter for iPhone,0,0,
RT @iD7oom911: @d7oomy_999 @stccare_ksa https://t.co/r5mb1w9srA,1.22955E+18,63,2020-02-17 23:38:51,Twitter for iPhone,0,1,
"@stccare_ksa غير واضح 
السؤال ماهي الرسوم بعد انقضاء الشهر المجاني",1.22955E+18,66,2020-02-17 23:36:47,Twitter for iPhone,0,0,
@stccare_ksa النت علامه مضروب له اربع ساعات ؟,1.22955E+18,45,2020-02-17 23:30:02,Twitter for iPhone,0,0,
"RT @memo__895: @aalswaha
@stccare_ksa 
@stc_ksa 
@stc 
@McitGovSa  
الحي يعاني من عدم وجود نت ولا ابراج اتصال نداوم 24 ساعه وايدينا على قلو…",1.22955E+18,140,2020-02-17 23:24:42,Twitter for iPhone,0,200,
@stccare_ksa انا يطلع عند بيتي كذا بس اللي متوفر dsl اما الالياف ماتصير وش الحل مافي تغطيه يعني! https://t.co/JPnlrS3tjj,1.22954E+18,120,2020-02-17 23:11:38,Twitter for iPhone,0,0,
"RT @memo__895: @aalswaha
@stccare_ksa 
@stc_ksa 
@stc 
@McitGovSa  
الحي يعاني من عدم وجود نت ولا ابراج اتصال نداوم 24 ساعه وايدينا على قلو…",1.22954E+18,140,2020-02-17 23:11:23,Twitter for iPad,0,200,
@stccare_ksa هل فعلا الحساب تبع stc,1.22954E+18,35,2020-02-17 23:09:01,Twitter for iPhone,0,0,
@stccare_ksa ارسلت من خلال الايقونة ومافيه اي تجاوب,1.22954E+18,51,2020-02-17 23:08:45,Twitter for iPhone,0,0,
"RT @memo__895: @aalswaha
@stccare_ksa 
@stc_ksa 
@stc 
@McitGovSa  
الحي يعاني من عدم وجود نت ولا ابراج اتصال نداوم 24 ساعه وايدينا على قلو…",1.22954E+18,140,2020-02-17 23:06:09,Twitter Web App,0,200,
"RT @memo__895: @aalswaha
@stccare_ksa 
@stc_ksa 
@stc 
@McitGovSa  
الحي يعاني من عدم وجود نت ولا ابراج اتصال نداوم 24 ساعه وايدينا على قلو…",1.22954E+18,140,2020-02-17 23:01:03,Twitter for iPhone,0,200,
"RT @memo__895: @aalswaha
@stccare_ksa 
@stc_ksa 
@stc 
@McitGovSa  
الحي يعاني من عدم وجود نت ولا ابراج اتصال نداوم 24 ساعه وايدينا على قلو…",1.22954E+18,140,2020-02-17 22:54:12,Twitter for iPhone,0,200,
@stccare_ksa السلام عليكم اخوي بفعل نت 160ريال رفض معاي,1.22954E+18,55,2020-02-17 22:50:10,Twitter for iPhone,0,0,
@fun0190 @stc_ksa @stccare_ksa مافيه احد اذا كلمتهم يعطونك كلام بلا فعل اسبوعين واقف النت عندي,1.22954E+18,94,2020-02-17 22:43:23,Twitter Web App,0,0,
"@stccare_ksa @Ali63513386 انتبه ياعلي تراها ثلاث شهور بس
وترجع نفس اول 250

😎",1.22953E+18,77,2020-02-17 22:35:47,Twitter for Android,0,0,
"@stccare_ksa لازم استنى لين تنتهي الباقه الاولى 

طيب احتاج النت ضروري  كيف كذا مايصير",1.22953E+18,86,2020-02-17 22:34:35,Twitter for iPhone,0,0,
@notpretendin @sadocsa لا لا ما فهمت أنا دخلت حسابهم هذا @stccare_ksa وباقي ما شالوا الريتويت احسبها المثبتة والزبدة حذفتها ما كنت مركز 😭,1.22953E+18,137,2020-02-17 22:28:17,Twitter for Android,0,0,
