Tweets,ID,Date,Likes,RTs,clean_text,sentiment
"@sohaip7 @ZainKSA اذا عندك الياف حقت الاتصالات المتكاملة تراه جداً افظل انا كان عندي وتلقفت وخذت زين
انا مثلك ماعند… https://t.co/oPAFG9l0JC",1.23086e+18,2020-02-21 14:32:30,0.0,0.0,اذا عندك الياف حقت الاتصالات المتكامله تراه جداً افظل انا كان عندي وتلقفت وخذت زين انا مثلك ماعند,positive
@KhameisNew @stc_ksa @Mobily @ZainKSA وكذالك حي الضاحيه. لا بوجد به الياف بصريه ولا ابراج تغطي ال 4G,1.23081e+18,2020-02-21 11:14:09,0.0,0.0,وكذالك حي الضاحيه لا بوجد به الياف بصريه ولا ابراج تغطي ال 4G,negative
@ZainKSA متى تشغلون الالياف جاهز لها ٨ شهور  والمخطط الي ورنا ركبولهم اس تي سي الياف  قبل شهرين وشغلوها واشتركو الن… https://t.co/QOpc5BLGq2,1.22951e+18,2020-02-17 21:11:38,0.0,0.0,متي تشغلون الالياف جاهز لها ٨ شهور والمخط الي ورنا ركبولهم اس تي سي الياف قبل شهرين وشغلوها واشتركو الن,negative
@LiveAlhmdanh @CITC_SA @stc_ksa @Mobily @ZainKSA لي ٥ سنوات مقدم ع الالياف البصرية اس تي سي و يقول مافي بوكسيات و لماذا ؟,1.22897e+18,2020-02-16 9:30:12,0.0,0.0,لي ٥ سنوات مقدم ع الالياف البصريه اس تي سي و يقول مافي بوكسيات و لماذا,negative
@shathorashed أو ركبو في البيت المودم / اس تي سي أو موبايلي أو الاتصالات المتكاملة 💕 الاتصالات المتكامله ب ١٧٠٠ // ٦ شهور ( الألياف),1.22893e+18,2020-02-16 6:14:41,0.0,0.0,او ركبو في البيت المودم اس تي سي او موبايلي او الاتصالات المتكامله 💕 الاتصالات المتكامله ب ١٧٠ ٦ شهور الالياف,neutral
"@_alazwary @0101Mood @Mobily بالعكس اشوف انها تمام بس مو ذاك الزود
نبي الألياف تبعهم بدل أس تي سي كل الأحياء بالطائف موجودة وهنا مافي 💔",1.22789e+18,2020-02-13 9:57:31,0.0,0.0,بالعكس اشوف انها تمام بس مو ذاك الزود نبي الالياف تبعهم بدل اس تي سي كل الاحياء بالطائف موجوده وهنا مافي 💔,positive
@LEADER_L8 ليدر وصلت شركة زين الياف ضؤيه لبيتنا ودي اشترك بس خايف مادري عن القيم بلي على زين نفس اس تي سي ولا خرا اتمنا تفيديني !!؟,1.22875e+18,2020-02-15 18:21:26,0.0,0.0,ليدر وصلت شركه زين الياف ضؤيه لبيتنا ودي اشترك بس خايف مادري عن القيم بلي علي زين نفس اس تي سي ولا خرا اتمنا تفيديني,neutral
"بعد قراءة التعليقات لاحظت ان "" الياف موبايلي "" هي افضل شبكه من شبكات السعوديه الي تدعم سيرفرات البحرين وكل ماقربت م… https://t.co/eNibe8AfLS",1.22767e+18,2020-02-12 18:50:30,2.0,0.0,بعد قراءه التعليقات لاحظت ان الياف موبايلي هي افضل شبكه من شبكات السعوديه الي تدعم سيرفرات البحرين وكل ماقربت م,neutral
@stc_ksa السلام عليكم هل استطيع تبديل الفايبر اللي عندي من شركة زين الى شركتكم!؟ علماً اني بشرق الرياض,1.22949e+18,2020-02-17 19:36:26,0.0,0.0,السلام عليكم هل استطيع تبديل الفايبر الي عندي من شركه زين الي شركتكم علماً اني بشرق الرياض,neutral
@stc_ksa طيب وفي حالة ان كبينة الفايبر بالبيت ما يدعم الا موبايلي، هل فيه امكانية اشترك معكم؟,1.22892e+18,2020-02-16 6:07:36,0.0,0.0,طيب وفي حاله ان كبينه الفايبر بالبيت ما يدعم الا موبايلي هل فيه امكانيه اشترك معكم,neutral
"@stc_ksa 
متى حتدخلوا الفايبر على مدينة ينبع الصناعية وتفكونا من المعاناة مع اي لايف وانترنت موبايلي السيئ؟؟… https://t.co/SggLrfoWsf",1.22865e+18,2020-02-15 12:03:14,0.0,0.0,متي حتدخلوا الفايبر علي مدينه ينبع الصناعيه وتفكونا من المعاناه مع اي لايف وانترنت موبايلي السيئ,neutral
"#stc
#zain
#mobily
#هيئة_الاتصالات
#citc_sa
#الانترنت_المنزلي
أنا أحد سكان حي الياسمين بالرياض شارع ٢٥٦ معاناتي هي… https://t.co/WLZhfRrKXn",1.22843e+18,2020-02-14 21:12:55,0.0,0.0,stc zain mobily هيئهالاتصالات citcsa الانترنتالمنزلي انا احد سكان حي الياسمين بالرياض شارع ٢٥٦ معاناتي هي,neutral
@asabdulwahhab @almahdyia @stccare_ksa @stc_ksa @ZainKSA @Mobily @CITC_SA @aalswaha @Haithem1977 @halohali اذا عندكم 5G ابرك لك من الفايبر,1.22841e+18,2020-02-14 20:23:12,0.0,0.0,اذا عندكم 5G ابرك لك من الفايبر,negative
@stccare_ksa حقيقة أنا اتصلت بخدمة عملاء موبايلي لبحث توصيل خط فايبر منزلي لي وبأسعار تنافسية تصل إلى 160 ريالا وبب… https://t.co/nPRNBh4ZZZ,1.22877e+18,2020-02-15 19:44:47,0.0,0.0,حقيقه انا اتصلت بخدمه عملاء موبايلي لبحث توصيل خط فايبر منزلي لي وباسعار تنافسيه تصل الي 160 ريالا وب,neutral
"@ZainHelpSA كلمتكم من شهرين ورفعتوا
طلب وللان ماحليتوا المشكله
ما اقدر ادخل على اي جهة حكوميه من زين فايبر.. واذا ش… https://t.co/qbIgrpoElT",1.22944e+18,2020-02-17 16:19:08,0.0,0.0,كلمتكم من شهرين ورفعتوا طلب ولان ماحليتوا المشكله ما اقدر ادخل علي اي جه حكوميه من زين فايبر واذا ش,negative
@stc_ksa من زينكم طلبت فايبر من شهر 8 أغسطس والى الان مافي تجاوب,1.23047e+18,2020-02-20 12:50:42,0.0,0.0,من زينكم طلبت فايبر من شهر 8 اغسطس والي الان مافي تجاوب,negative
@almahdyia @stccare_ksa @stc_ksa @ZainKSA @Mobily @CITC_SA @aalswaha @Haithem1977 @halohali اما اس تي سي فلا تعليق اسوء السيئين,1.2277e+18,2020-02-12 20:48:12,0.0,0.0,اما اس تي سي فلا تعليق اسوء السيئين,negative
"RT @MrBoGuS2010: @almahdyia @CITC_SA @ZainKSA @Mobily @stc_ksa الأعزاء @CITC_SA 
اود ان أشد انتباهكم الى ان ال ٦٠ يوم خلصت ل @ZainKSA @Zain…",1.22769e+18,2020-02-12 20:37:09,0.0,20.0,RT الاعزاء  اود ان اشد انتباهكم الي ان ال ٦٠ يوم خلصت ل,neutral
@almahdyia @stccare_ksa @stc_ksa @ZainKSA @Mobily @CITC_SA @aalswaha @Haithem1977 @halohali الشبكه شوي تجي وشوي ترو… https://t.co/2OG3kwjgVP,1.22806e+18,2020-02-13 21:04:02,0.0,0.0,الشبكه شوي تجي وشوي ترو,negative
"@stccare_ksa انا اتكلم على أجهزة سامسونج الجديدة s20
موبايلي نزلته وانتم لا",1.22804e+18,2020-02-13 19:40:51,0.0,0.0,انا اتكلم علي اجهزه سامسونج الجديده s20 موبايلي نزلته وانتم لا,neutral
@ZainHelpSA @stccare_ksa  والله بصراحة طلبات STC. ماعندهم نفس نظامكم خطاب تعريف 🙈,1.22802e+18,2020-02-13 18:28:42,0.0,0.0,واله بصراحه طلبات STC ماعندهم نفس نظامكم خطاب تعريف 🙈,neutral
@stccare_ksa تقولون تواصل خاص ومحد يرد؟ لو سمحتوا انا عندي شريحه في زين مفوتر وبغيت احول الشريحه ل stc واطلع جوال ا… https://t.co/UWMkPHDyf8,1.22882e+18,2020-02-15 23:29:42,0.0,0.0,تقولون تواصل خاص ومحد يرد لو سمحتوا انا عندي شريحه في زين مفوتر وبغيت احول الشريحه ل stc واطلع جوال ا,neutral
"@stccare_ksa 
عيب عليكم اننا نتواصل معكم عالخاص ومانلقى اي رد واي استجابه منكم 
لو اني ماخذ زين ولا موبايلي اصرف من شركتكم السيئه",1.2288e+18,2020-02-15 21:54:15,0.0,0.0,عيب عليكم انا نتواصل معكم عالخاص ومانلقي اي رد واي استجابه منكم  لو اني ماخذ زين ولا موبايلي اصرف من شركتكم السيئه,negative
"RT @CITC_withU: @majidhazmi @abha6200 @CITC_SA @stccare_ksa @ZainKSA @Mobily 
أهلًا بك أ. ماجد، نرجو منك التواصل مع مقدم الخدمة والرجوع 
لش…",1.22914e+18,2020-02-16 20:46:03,0.0,1.0,RT  اهلًا بك ا ماجد نرجو منك التواصل مع مقدم الخدمه والرجوع  لش,neutral
RT @majidhazmi: @CITC_withU @abha6200 @CITC_SA @stccare_ksa @ZainKSA @Mobily المفروض يجب عليكم اجبار الشركات لإعلان ان هذه الباقة استخدام ع…,1.22914e+18,2020-02-16 20:45:41,0.0,1.0,RT المفروض يجب عليكم اجبار الشركات لاعلان ان هذه الباقه استخدام ع,neutral
@AbdullahRaddad @stc_ksa @stccare_ksa @stcpay_ksa @stc على فكرة ردودي من اتصال بيانات موبايلي👍,1.22955e+18,2020-02-17 23:52:14,0.0,0.0,علي فكره ردودي من اتصال بيانات موبايلي👍,neutral
@stccare_ksa وعلى فكرة أغرد من جوالي شريحة @Mobily  والنت الأرضي عندي لايستطيع تحميل صور في الواتساب حتى ..,1.22991e+18,2020-02-18 23:30:04,0.0,0.0,وعلي فكره اغرد من جوالي شريحه والنت الارضي عندي لايستطيع تحميل صور في الواتساب حتي,negative
RT @Ranyah_net: الأهالي لـ صحيفة #بوابة_رنية اذا لم تتحسن الخدمات المقدمة من قبل الشركة وإلا سيتم نقل شرائح الى شركات موبايلي @Mobily والشر…,1.22987e+18,2020-02-18 20:48:33,0.0,21.0,RT الاهالي ل صحيفه بوابهرنيه اذا لم تحسن الخدمات المقدمه من قبل الشركه والا سيتم نقل شرائح الي شركات موبايلي والشر,neutral
@stccare_ksa @ali_s_almalki50 فعلا أسوأ نت ممكن تحصله الاتصالات السعودية أتمنى من @Mobily او @ZainKSA يحطون دي اس ال بدل من الاتصالات,1.23023e+18,2020-02-19 20:19:47,0.0,0.0,فعلا اسوا نت مكن تحصله الاتصالات السعوديه اتمني من او يحطون دي اس ال بدل من الاتصالات,negative
